step,policy_action_0,policy_action_1,policy_action_2,policy_action_3,policy_action_4,policy_action_5,policy_action_6,qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,qpos_6,qpos_7,qpos_8,qpos_9,qpos_10,qpos_11,qpos_12,qpos_13,qpos_14,ctrl_0,ctrl_1,ctrl_2,ctrl_3,ctrl_4,ctrl_5,ctrl_6,ctrl_7,ctrl_8,ctrl_9,ctrl_10,ctrl_11,ctrl_12,ctrl_13,ctrl_14
197,0.06659237244218574,0.024950862275063934,0.005234227471113129,-0.022256326472210528,0.02620470516773546,0.025203475940576592,-1.0049895820775032,-0.04728208854089969,0.7980018885861836,-0.46438328658721967,-0.022559117326686324,1.9260064489068374,-0.3197649029836055,0.28069468277931253,1.4041477336030246,-0.10923018713943332,-1.2235018392748584,-0.26893820098439214,1.8483215496176708,-0.11977439784263748,0.8035084161010738,-0.06883162327216,0.18386976420879364,0.003975198604166508,0.18084576725959778,-0.008160633966326714,-0.0019120547221973538,-7.05025449860841e-05,0.9984686374664307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.06659237244218574,0.024950862275063934,0.005234227471113129,-0.022256326472210528,0.02620470516773546,0.025203475940576592,-1.0049895820775032,-0.04698260690775547,0.797218106544804,-0.4638650888264692,-0.021210522539731252,1.924968680034887,-0.32504283971863507,0.2781271508827567,1.404151134888791,-0.10972159832473047,-1.2236842664449477,-0.2684458819306504,1.8476340710716812,-0.12027697790074297,0.8031423297437512,-0.0688277309605767,0.21571120619773865,0.0010182118276134133,0.2753168046474457,-0.003857571166008711,-0.0065845041535794735,0.0007397172739729285,0.998370885848999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.06659237244218574,0.024950862275063934,0.005234227471113129,-0.022256326472210528,0.02620470516773546,0.025203475940576592,-1.0049895820775032,-0.04665534070990846,0.7964078975510265,-0.4633569485285951,-0.0198225194486227,1.9239229147278099,-0.33048736676683405,0.27555780775361177,1.4041544467876088,-0.11021053263544349,-1.223862055160494,-0.2679250644556545,1.8469543944376228,-0.12069294761577778,0.8027815805991524,-0.06882298293419696,0.20080099999904633,-0.005551510024815798,0.334484338760376,0.00018813018687069416,-0.031477056443691254,-0.0009467488853260875,0.9953203201293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,-0.4163314906888009,0.22206230869936938,-0.5714729519004822,-0.07720271596649741,0.007165135632886982,0.04823835928918058,1.0032471230392455,-0.04664083172237309,0.7955905752729452,-0.46285374678607627,-0.018404892366870044,1.9228712848987433,-0.33606050671460863,0.2729870120588581,1.404157610228552,-0.11069173972423287,-1.2240400074938314,-0.2674528114702226,1.8462826690340388,-0.12118026774667918,0.8024213919130884,-0.06881369125189561,-0.4163314998149872,0.22206230461597443,-0.5714729428291321,-0.07720271497964859,0.007165135815739632,0.0482383593916893,1.0032471418380737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,-0.4163314906888009,0.22206230869936938,-0.5714729519004822,-0.07720271596649741,0.007165135632886982,0.04823835928918058,1.0032471230392455,-0.046956831367502054,0.7947757148823402,-0.46235267353874065,-0.016964030108262248,1.9218144016592944,-0.3417363949119881,0.27041425061837077,1.4041607008194703,-0.11116585758399938,-1.22421875591336,-0.2669958265707926,1.8456212293300716,-0.12165647990073768,0.8020675299030434,-0.0688061924790429,-0.30945828557014465,0.13337628543376923,-0.4870743155479431,-0.04282699152827263,0.004491583444178104,0.0234854593873024,0.9949427247047424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,-0.4163314906888009,0.22206230869936938,-0.5714729519004822,-0.07720271596649741,0.007165135632886982,0.04823835928918058,1.0032471230392455,-0.04735618927608036,0.7939648945925714,-0.46185020495102885,-0.015501572261395057,1.9207521000983383,-0.3475044539596677,0.2678387440860892,1.4041637855644953,-0.11163836298619106,-1.2243991885102348,-0.26650836907074826,1.8449667272718584,-0.12204873935551461,0.8017181714465625,-0.06880060369568058,-0.2545624375343323,0.05852918326854706,-0.4032207131385803,-0.01922520250082016,0.0005038995877839625,0.007255906704813242,0.9955565333366394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,-0.4163314906888009,0.22206230869936938,-0.5714729519004822,-0.07720271596649741,0.007165135632886982,0.04823835928918058,1.0032471230392455,-0.047744619903568625,0.7931598319016314,-0.4613433369313362,-0.014019371341272535,1.9196842496851103,-0.3533543456789898,0.265261044175442,1.404166892260223,-0.11210571991388228,-1.2245838359657337,-0.2660407515879063,1.8443193575030394,-0.12245774370808067,0.8013702597442393,-0.06879438103671276,-0.2000914216041565,0.010586465708911419,-0.28998449444770813,-0.005481601692736149,-0.0006629515555687249,-0.0017720501637086272,0.9984365701675415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,-0.4163314906888009,0.22206230869936938,-0.5714729519004822,-0.07720271596649741,0.007165135632886982,0.04823835928918058,1.0032471230392455,-0.048080851637443175,0.792361758852612,-0.4608297612413234,-0.01251935620624921,1.9186106212826153,-0.3592763384007172,0.26268219725171005,1.404170041211194,-0.11256903548706348,-1.2247739094680583,-0.2655955649424763,1.8436773389485392,-0.12289832556003857,0.8010212544874095,-0.0687854427104697,-0.15015122294425964,-0.012322348542511463,-0.21252630650997162,-0.0015399853000417352,0.0008353309240192175,-0.0038026142865419388,0.9976956844329834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,-0.4163314906888009,0.22206230869936938,-0.5714729519004822,-0.07720271596649741,0.007165135632886982,0.04823835928918058,1.0032471230392455,-0.048363660792706015,0.7915700209345796,-0.4603084420791949,-0.011003593481232917,1.917530470435268,-0.3652606387980772,0.2601036035287599,1.4041732600678642,-0.1130297631350691,-1.2249688627663868,-0.26514199141619693,1.8430416298292385,-0.12330052145151231,0.8006751951424961,-0.06877869989691061,-0.1314215511083603,-0.025682546198368073,-0.1856963187456131,0.000996299902908504,0.00012569678074214607,-0.0032363065984100103,1.0000295639038086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,-0.4163314906888009,0.22206230869936938,-0.5714729519004822,-0.07720271596649741,0.007165135632886982,0.04823835928918058,1.0032471230392455,-0.04861574898438258,0.790780074346203,-0.4597798176206435,-0.009473136062501076,1.916442418395968,-0.37130141913143205,0.2575261770350167,1.4041765920124134,-0.11345636891757938,-1.2252316671126824,-0.26470864813871964,1.842431004600954,-0.12363610409773639,0.8003380116062243,-0.06877430557148352,-0.13410715758800507,-0.03555469587445259,-0.17616598308086395,0.0029087706934660673,-0.0008186925551854074,-0.003686758689582348,1.0014700889587402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,-0.4163314906888009,0.22206230869936938,-0.5714729519004822,-0.07720271596649741,0.007165135632886982,0.04823835928918058,1.0032471230392455,-0.048858968853137605,0.7899835119488318,-0.45924562461644636,-0.007928067043033232,1.915344450148584,-0.3773964284887765,0.25495021646070437,1.4041800836904454,-0.11383696597259542,-1.2255889445975563,-0.2643240547349193,1.8418498893923325,-0.12392999756820915,0.7999936891777636,-0.06877066222748567,-0.14250224828720093,-0.04182925447821617,-0.1771218329668045,0.003939355723559856,-0.0016036748420447111,-0.003962688613682985,0.9982292652130127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,-0.4163314906888009,0.22206230869936938,-0.5714729519004822,-0.07720271596649741,0.007165135632886982,0.04823835928918058,1.0032471230392455,-0.04910575709012566,0.7891682818908023,-0.4587088144059413,-0.006367853480922397,1.9142338725339043,-0.3835454557800002,0.2523760726623911,1.4041837829261297,-0.11418484345503717,-1.2260355942035848,-0.2639434452202984,1.8412920544226756,-0.12415327837690354,0.7996646387198153,-0.06876719377401762,-0.15101701021194458,-0.04897044971585274,-0.18203869462013245,0.0051769353449344635,-0.002784344367682934,-0.004570440389215946,1.0029412508010864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,-0.4163314906888009,0.22206230869936938,-0.5714729519004822,-0.07720271596649741,0.007165135632886982,0.04823835928918058,1.0032471230392455,-0.049362516787409536,0.7883186140048063,-0.4581735709257553,-0.004791523004671798,1.9131072470214927,-0.38974954087941144,0.24980423609004324,1.4041877388009365,-0.11449939037460947,-1.2265663699402836,-0.2636045782283259,1.8407533799170401,-0.1243697351942384,0.7993111860022329,-0.0687633308998732,-0.16065263748168945,-0.061225201934576035,-0.18907204270362854,0.005298943258821964,-0.002480925526469946,-0.00478854775428772,1.003261923789978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,-0.017371195202559364,0.0021004189831613784,-0.009151500984788008,-0.005768569299519022,0.011346004894931205,-0.0006338996468743807,-1.0069233669334055,-0.04955340513438196,0.7874139928956039,-0.45764692774291577,-0.0031939283118142987,1.9119587892203311,-0.3960277562926122,0.24716253113149989,1.4041920042432974,-0.114788224915846,-1.227177623285995,-0.2632826611975083,1.8402302680569411,-0.12456239169920498,0.7989533301894896,-0.06875930924429781,-0.017371194437146187,0.002100419020280242,-0.009151500649750233,-0.005768569186329842,0.011346004903316498,-0.000633899646345526,-1.0069233179092407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,-0.017371195202559364,0.0021004189831613784,-0.009151500984788008,-0.005768569299519022,0.011346004894931205,-0.0006338996468743807,-1.0069233669334055,-0.049645430197962505,0.7864158359395473,-0.457141351566744,-0.0015694927304918354,1.910779241660085,-0.4023987729906222,0.24439898250327324,1.4041968037017063,-0.11508422982972105,-1.2278171582573736,-0.26293621713658555,1.8397033214799685,-0.1247561527820244,0.7985971983337736,-0.06875333430661787,0.0065526883117854595,0.0037296260707080364,0.010053307749330997,-0.004547532182186842,0.008039044216275215,-0.0014444211265072227,-1.0055493116378784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,-0.017371195202559364,0.0021004189831613784,-0.009151500984788008,-0.005768569299519022,0.011346004894931205,-0.0006338996468743807,-1.0069233669334055,-0.0496722163182898,0.7853153049687721,-0.45665948874543927,7.94336402758682e-05,1.9095669431878797,-0.408851925660956,0.24153936533196416,1.4042018647094427,-0.11542700762120298,-1.2283918159357152,-0.26257244895734994,1.8391461043942519,-0.12505814973507237,0.7982064587509459,-0.06874499154769331,0.02584397792816162,0.007956712506711483,0.021205272525548935,-0.004496424458920956,0.0050109149888157845,-0.001552223227918148,-1.0046101808547974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,-0.017371195202559364,0.0021004189831613784,-0.009151500984788008,-0.005768569299519022,0.011346004894931205,-0.0006338996468743807,-1.0069233669334055,-0.04965013290080721,0.7841128082462909,-0.45635076624004683,0.0015097218957967513,1.90825136487331,-0.41471983682579283,0.2386903711296641,1.4042101528715871,-0.1158078400145469,-1.2289116981793418,-0.2621763718642437,1.8385647025526788,-0.12540598012558435,0.7977984070177567,-0.06873560868458573,0.04716508463025093,0.008096249774098396,0.025394381955266,-0.004152977839112282,0.002009169664233923,-0.0021662788931280375,-1.0066627264022827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,-0.017371195202559364,0.0021004189831613784,-0.009151500984788008,-0.005768569299519022,0.011346004894931205,-0.0006338996468743807,-1.0069233669334055,-0.04959706878334076,0.7827393935061101,-0.4562818155798047,0.0026589102645650413,1.9067990530307901,-0.41983144932149813,0.2358815921324687,1.4042200339790065,-0.11621740068653787,-1.2293852296122867,-0.2617479544842055,1.8379662051223524,-0.12575853118636932,0.7973839095615108,-0.0687273562325236,0.04711046442389488,0.008668414317071438,0.021005934104323387,-0.0024030853528529406,-0.0004739128635264933,-0.0021775898057967424,-1.006000280380249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,-0.017371195202559364,0.0021004189831613784,-0.009151500984788008,-0.005768569299519022,0.011346004894931205,-0.0006338996468743807,-1.0069233669334055,-0.04953483401909643,0.7814313522076085,-0.4563362066677789,0.0035821111593374202,1.9052784286260345,-0.4243282403132322,0.23308192397198235,1.4042272916177958,-0.11664761511662661,-1.229821274108986,-0.261324347545146,1.837353608800073,-0.12617684674313315,0.7969607434410648,-0.06871707387655498,0.037086375057697296,0.004554566461592913,0.014139619655907154,-0.0015046189073473215,-0.002308525377884507,-0.0020373777952045202,-1.0048470497131348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,-0.017371195202559364,0.0021004189831613784,-0.009151500984788008,-0.005768569299519022,0.011346004894931205,-0.0006338996468743807,-1.0069233669334055,-0.04947440197990706,0.7804159860474859,-0.45640675856711443,0.004319658309505105,1.9037540402293183,-0.4283136194693324,0.23027450772501976,1.4042309444353134,-0.11709179207429515,-1.2302257095357871,-0.26090175896227824,1.8367333673545603,-0.12661793448527253,0.7965389961673931,-0.06870818432023285,0.032933156937360764,0.004351180978119373,0.009728265926241875,-0.0012583894422277808,-0.003515619784593582,-0.0019436618313193321,-1.0064865350723267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,-0.017371195202559364,0.0021004189831613784,-0.009151500984788008,-0.005768569299519022,0.011346004894931205,-0.0006338996468743807,-1.0069233669334055,-0.0494183569896689,0.7797474499345795,-0.4564491388152206,0.00491237156399243,1.9022527761885384,-0.43189844707227903,0.22745198159128294,1.404232434737619,-0.11750675979549806,-1.2306799771051935,-0.260489058205968,1.836131049288084,-0.1269703138858592,0.7961152529195277,-0.0687031581458652,0.029208719730377197,0.0031854878179728985,0.005106401164084673,-0.0009942518081516027,-0.005060767754912376,-0.0018128303345292807,-1.00413978099823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,-0.017371195202559364,0.0021004189831613784,-0.009151500984788008,-0.005768569299519022,0.011346004894931205,-0.0006338996468743807,-1.0069233669334055,-0.04936631873233698,0.7793545331258418,-0.45646459316036386,0.005404529804532194,1.9007741233764404,-0.4352094170216358,0.22460791040776718,1.4042334504620868,-0.11787945471280946,-1.2312208974581784,-0.26010039812565006,1.8355544353323394,-0.12724538921510473,0.7957133125047505,-0.06869933497448949,0.02821110375225544,0.0021895298268646,0.005525524262338877,-0.0008456976502202451,-0.006809806916862726,-0.0015118501614779234,-1.0056582689285278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,-0.017371195202559364,0.0021004189831613784,-0.009151500984788008,-0.005768569299519022,0.011346004894931205,-0.0006338996468743807,-1.0069233669334055,-0.04931761720515709,0.7791165747129548,-0.4564762881697919,0.005833306466151917,1.8993036307353919,-0.43834880222151734,0.22173916167454502,1.4042350560352517,-0.11824199909172017,-1.2317971655374602,-0.2597148795187655,1.8349834489994594,-0.1275036050281359,0.7953086778385537,-0.06869484264708531,0.026113763451576233,0.002822926500812173,-0.0016644347924739122,-0.000939397606998682,-0.009814738295972347,-0.0019174955086782575,-1.0061979293823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.009886154033839634,-0.003731647610843214,-0.13323490359616286,0.0022124763552353877,-0.07291450262337817,-0.054207222281673684,1.002024994847417,-0.04927969350961272,0.7789123631676443,-0.4565102241417674,0.0062256981429877935,1.897826647183777,-0.4413837142085341,0.21891582325950834,1.4042376483835668,-0.11863972953645002,-1.2323210999900995,-0.2593265205371838,1.8343889597937797,-0.12786857874984794,0.7948832180437775,-0.06868430280131581,0.009886153973639011,-0.0037316475063562393,-0.133234903216362,0.0022124764509499073,-0.0729145035147667,-0.054207220673561096,1.0020250082015991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.009886154033839634,-0.003731647610843214,-0.13323490359616286,0.0022124763552353877,-0.07291450262337817,-0.054207222281673684,1.002024994847417,-0.0492569936219831,0.7786514504533903,-0.45658440878448675,0.006604764187044344,1.8963336053070345,-0.4443715337886957,0.21618743952342256,1.4042411042775622,-0.1190623600540391,-1.2328004616838897,-0.25893073486774254,1.8337799768733454,-0.12827740569765678,0.7944520096947029,-0.06867494941459021,0.002379442797973752,-0.026999125257134438,-0.1435208022594452,0.004019328858703375,-0.045227520167827606,-0.0552370585501194,1.000321865081787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.009886154033839634,-0.003731647610843214,-0.13323490359616286,0.0022124763552353877,-0.07291450262337817,-0.054207222281673684,1.002024994847417,-0.049267487290242745,0.7782900279321674,-0.45670432275477674,0.0069914383984425845,1.894821352148738,-0.4473677566470102,0.2135270261559177,1.404244981631977,-0.11946421317681806,-1.2333236592723005,-0.25851783738070916,1.8331852146042935,-0.12857953675375489,0.7940355885548159,-0.0686702022890152,-0.04237733408808708,-0.054113712161779404,-0.21479003131389618,0.007947874255478382,-0.029980653896927834,-0.05319289118051529,1.0020920038223267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.009886154033839634,-0.003731647610843214,-0.13323490359616286,0.0022124763552353877,-0.07291450262337817,-0.054207222281673684,1.002024994847417,-0.049342492987995736,0.7778308497712568,-0.45686201761149436,0.0073992839766719425,1.893294957716946,-0.45040651279088195,0.21091523747150584,1.4042487725561128,-0.1198515286030107,-1.2338847190941467,-0.258113872025375,1.8325982076421727,-0.12886254795440427,0.7936218991000898,-0.06866429549185016,-0.10343320667743683,-0.06519807875156403,-0.295399934053421,0.011344718746840954,-0.026108184829354286,-0.04961680993437767,1.0009194612503052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
